name	term	lev	seq	value
"helicase activity"	GO:0004386	3	contig176100	0
"helicase activity"	GO:0004386	3	contig176349	0
"helicase activity"	GO:0004386	3	contig176880	0
"helicase activity"	GO:0004386	3	contig177783	0
"helicase activity"	GO:0004386	3	contig178141	0
"helicase activity"	GO:0004386	3	contig178775	0
"helicase activity"	GO:0004386	3	contig179383	0
"helicase activity"	GO:0004386	3	contig181527	0
"helicase activity"	GO:0004386	3	contig181686	0
"helicase activity"	GO:0004386	3	contig182118	0
"helicase activity"	GO:0004386	3	contig182860	0
"helicase activity"	GO:0004386	3	contig182873	0
"helicase activity"	GO:0004386	3	contig193011	0
"helicase activity"	GO:0004386	3	contig202417	0
"helicase activity"	GO:0004386	3	contig203581	0
"helicase activity"	GO:0004386	3	contig203830	0
"helicase activity"	GO:0004386	3	contig204118	0
"helicase activity"	GO:0004386	3	contig205258	0
"helicase activity"	GO:0004386	3	contig207829	0.637413758570333
"helicase activity"	GO:0004386	3	contig208185	0
"helicase activity"	GO:0004386	3	contig209271	0
"helicase activity"	GO:0004386	3	contig210067	0
"helicase activity"	GO:0004386	3	contig210238	0
"helicase activity"	GO:0004386	3	contig210293	0
"helicase activity"	GO:0004386	3	contig210346	0
"helicase activity"	GO:0004386	3	contig600057	0
"helicase activity"	GO:0004386	3	contig600158	0
"helicase activity"	GO:0004386	3	contig23416_178843	0
"helicase activity"	GO:0004386	3	contig219908_9708	0
"helicase activity"	GO:0004386	3	contig167408_172036_156571	0
"helicase activity"	GO:0004386	3	contig153516_199493_100246_170823	0
"helicase activity"	GO:0004386	3	contig212512_14210_75280_79818_144693	0
"helicase activity"	GO:0004386	3	contig176611_211912	0
"helicase activity"	GO:0004386	3	contig23793_153099_153461	0
"helicase activity"	GO:0004386	3	contig204003_190053_213020_110782	0
"helicase activity"	GO:0004386	3	contig148111_153501	0
"helicase activity"	GO:0004386	3	contig174726_181029	0
"helicase activity"	GO:0004386	3	contig159328_147784	0
"helicase activity"	GO:0004386	3	contig186391_149712	0
"helicase activity"	GO:0004386	3	contig110669_171390	0
"helicase activity"	GO:0004386	3	contig209873_94084	0
"helicase activity"	GO:0004386	3	contig26735_73886_82537	0
"helicase activity"	GO:0004386	3	contig158928_118673	0
"helicase activity"	GO:0004386	3	contig185552_131174_47355_22395_12421	0
"helicase activity"	GO:0004386	3	contig109193_72868	0
"helicase activity"	GO:0004386	3	contig181350_147567_109390_176549_16872	0
"helicase activity"	GO:0004386	3	contig218342_176819_150000_112665_179111_149349	0
"helicase activity"	GO:0004386	3	contig115462_98979_79829	0
"helicase activity"	GO:0004386	3	contig176612_171452	0
"helicase activity"	GO:0004386	3	contig176741_213696	0
"helicase activity"	GO:0004386	3	contig219349_64423	0
"helicase activity"	GO:0004386	3	contig177126_92563	0
"helicase activity"	GO:0004386	3	contig212164_186053_212320	0
"helicase activity"	GO:0004386	3	contig9339_15409_13462	0
"helicase activity"	GO:0004386	3	contig81802_201949	0
"helicase activity"	GO:0004386	3	contig140420_24118_19480_21068	0
"helicase activity"	GO:0004386	3	contig193061_112251_218841_193791	0
"helicase activity"	GO:0004386	3	contig82013_120241	0
"helicase activity"	GO:0004386	3	contig51362_56379	0
"helicase activity"	GO:0004386	3	contig147578_154493	0
"helicase activity"	GO:0004386	3	contig169197_218963	0
"helicase activity"	GO:0004386	3	contig20739_218575	0
"helicase activity"	GO:0004386	3	contig185988_153892_93959	0
"helicase activity"	GO:0004386	3	contig170203_168062_170000_192685_149396_148597_111110_138614_8273_145105	0
"helicase activity"	GO:0004386	3	contig133159_193953	0
"helicase activity"	GO:0004386	3	contig82429_176427_116623_194091_93809_179437	0
"helicase activity"	GO:0004386	3	contig152170_210010	0
"helicase activity"	GO:0004386	3	contig119142_113867	0
"helicase activity"	GO:0004386	3	contig171538_80138_140469	0
"helicase activity"	GO:0004386	3	contig98691_68216	0
"helicase activity"	GO:0004386	3	contig159493_213166	0
"helicase activity"	GO:0004386	3	contig106527_157532_5704	0
"helicase activity"	GO:0004386	3	contig156810_195470	0
"helicase activity"	GO:0004386	3	contig205249_180842	0
"helicase activity"	GO:0004386	3	contig190763_106687	0
"helicase activity"	GO:0004386	3	contig103348_204747_205079_169199	0
"helicase activity"	GO:0004386	3	contig179197_150923	0
"helicase activity"	GO:0004386	3	contig213600_23689	0.740179106021857
"helicase activity"	GO:0004386	3	contig181486_148216	0
"metalloendopeptidase activity"	GO:0004222	5	contig962	0
"metalloendopeptidase activity"	GO:0004222	5	contig20793	0
"metalloendopeptidase activity"	GO:0004222	5	contig60735	0
"metalloendopeptidase activity"	GO:0004222	5	contig68811	0
"metalloendopeptidase activity"	GO:0004222	5	contig69649	0
"metalloendopeptidase activity"	GO:0004222	5	contig72346	0
"metalloendopeptidase activity"	GO:0004222	5	contig74889	0
"metalloendopeptidase activity"	GO:0004222	5	contig76440	0
"metalloendopeptidase activity"	GO:0004222	5	contig76707	0
"metalloendopeptidase activity"	GO:0004222	5	contig79125	0
"metalloendopeptidase activity"	GO:0004222	5	contig80669	0
"metalloendopeptidase activity"	GO:0004222	5	contig80733	0
"metalloendopeptidase activity"	GO:0004222	5	contig82337	0
"metalloendopeptidase activity"	GO:0004222	5	contig83158	0
"metalloendopeptidase activity"	GO:0004222	5	contig90175	0
"metalloendopeptidase activity"	GO:0004222	5	contig97376	0
"metalloendopeptidase activity"	GO:0004222	5	contig99221	0
"metalloendopeptidase activity"	GO:0004222	5	contig104364	0
"metalloendopeptidase activity"	GO:0004222	5	contig106432	0
"metalloendopeptidase activity"	GO:0004222	5	contig106475	0
"metalloendopeptidase activity"	GO:0004222	5	contig107173	0
"metalloendopeptidase activity"	GO:0004222	5	contig109222	0
"metalloendopeptidase activity"	GO:0004222	5	contig111801	0
"metalloendopeptidase activity"	GO:0004222	5	contig111956	0
"metalloendopeptidase activity"	GO:0004222	5	contig112741	0
"metalloendopeptidase activity"	GO:0004222	5	contig118532	0
"metalloendopeptidase activity"	GO:0004222	5	contig141543	0
"metalloendopeptidase activity"	GO:0004222	5	contig145784	0
"metalloendopeptidase activity"	GO:0004222	5	contig147186	0
"metalloendopeptidase activity"	GO:0004222	5	contig147289	0
"metalloendopeptidase activity"	GO:0004222	5	contig148633	0
"metalloendopeptidase activity"	GO:0004222	5	contig148853	0
"metalloendopeptidase activity"	GO:0004222	5	contig150424	0
"metalloendopeptidase activity"	GO:0004222	5	contig150692	0
"metalloendopeptidase activity"	GO:0004222	5	contig150772	0
"metalloendopeptidase activity"	GO:0004222	5	contig150950	0
"metalloendopeptidase activity"	GO:0004222	5	contig151442	0
"metalloendopeptidase activity"	GO:0004222	5	contig151784	0
"metalloendopeptidase activity"	GO:0004222	5	contig151983	0
"metalloendopeptidase activity"	GO:0004222	5	contig152718	0
"metalloendopeptidase activity"	GO:0004222	5	contig153276	0
"metalloendopeptidase activity"	GO:0004222	5	contig153424	0
"metalloendopeptidase activity"	GO:0004222	5	contig154416	0
"metalloendopeptidase activity"	GO:0004222	5	contig157766	0
"metalloendopeptidase activity"	GO:0004222	5	contig161155	0
"metalloendopeptidase activity"	GO:0004222	5	contig167986	0
"metalloendopeptidase activity"	GO:0004222	5	contig168188	0
"metalloendopeptidase activity"	GO:0004222	5	contig169236	0
"metalloendopeptidase activity"	GO:0004222	5	contig170797	0
"metalloendopeptidase activity"	GO:0004222	5	contig171079	0
"metalloendopeptidase activity"	GO:0004222	5	contig171227	0.615225097651234
"metalloendopeptidase activity"	GO:0004222	5	contig171241	0
"metalloendopeptidase activity"	GO:0004222	5	contig172230	0
"metalloendopeptidase activity"	GO:0004222	5	contig176428	0
"metalloendopeptidase activity"	GO:0004222	5	contig176435	0
"metalloendopeptidase activity"	GO:0004222	5	contig177174	0
"metalloendopeptidase activity"	GO:0004222	5	contig177270	0
"metalloendopeptidase activity"	GO:0004222	5	contig178930	0
"metalloendopeptidase activity"	GO:0004222	5	contig179884	0
"metalloendopeptidase activity"	GO:0004222	5	contig180412	0
"metalloendopeptidase activity"	GO:0004222	5	contig181105	0
"metalloendopeptidase activity"	GO:0004222	5	contig181809	0
"metalloendopeptidase activity"	GO:0004222	5	contig181922	0
"metalloendopeptidase activity"	GO:0004222	5	contig182249	0
"metalloendopeptidase activity"	GO:0004222	5	contig186080	0
"metalloendopeptidase activity"	GO:0004222	5	contig189376	0
"metalloendopeptidase activity"	GO:0004222	5	contig202482	0
"metalloendopeptidase activity"	GO:0004222	5	contig202558	0
"metalloendopeptidase activity"	GO:0004222	5	contig204162	0
"metalloendopeptidase activity"	GO:0004222	5	contig204676	0
"metalloendopeptidase activity"	GO:0004222	5	contig204880	0
"metalloendopeptidase activity"	GO:0004222	5	contig206021	0
"metalloendopeptidase activity"	GO:0004222	5	contig210003	0
"metalloendopeptidase activity"	GO:0004222	5	contig210914	0
"metalloendopeptidase activity"	GO:0004222	5	contig211253	0
"metalloendopeptidase activity"	GO:0004222	5	contig213075	0
"metalloendopeptidase activity"	GO:0004222	5	contig213432	0
"metalloendopeptidase activity"	GO:0004222	5	contig113414_107098	0
"metalloendopeptidase activity"	GO:0004222	5	contig149367_179565_199368	0
"metalloendopeptidase activity"	GO:0004222	5	contig117148_130097	0
"metalloendopeptidase activity"	GO:0004222	5	contig14317_20244	0.729093682045239
"metalloendopeptidase activity"	GO:0004222	5	contig109172_88656	0
"metalloendopeptidase activity"	GO:0004222	5	contig147248_202399	0
"metalloendopeptidase activity"	GO:0004222	5	contig55928_109216	0
"metalloendopeptidase activity"	GO:0004222	5	contig81805_118552_140734	0.355983494936908
"metalloendopeptidase activity"	GO:0004222	5	contig15632_117793_170020_79720	0
"metalloendopeptidase activity"	GO:0004222	5	contig188932_80336	0
"metalloendopeptidase activity"	GO:0004222	5	contig82259_105183_181032_112751	0
"metalloendopeptidase activity"	GO:0004222	5	contig170958_77189_2712_147679	0
"metalloendopeptidase activity"	GO:0004222	5	contig131888_110384	0
"metalloendopeptidase activity"	GO:0004222	5	contig73363_56674_39704	0
"metalloendopeptidase activity"	GO:0004222	5	contig205664_72485	0
"metalloendopeptidase activity"	GO:0004222	5	contig66406_186203	0
"metalloendopeptidase activity"	GO:0004222	5	contig176882_115845	0
"metalloendopeptidase activity"	GO:0004222	5	contig111078_179790	0
"metalloendopeptidase activity"	GO:0004222	5	contig218855_179760_116637	0
"metalloendopeptidase activity"	GO:0004222	5	contig103420_192191	0
"metalloendopeptidase activity"	GO:0004222	5	contig211407_150611_137403	0
"metalloendopeptidase activity"	GO:0004222	5	contig210880_210675_116163	0
"metalloendopeptidase activity"	GO:0004222	5	contig93686_212609	0
"metalloendopeptidase activity"	GO:0004222	5	contig44450_204688_76385_190596	0
"metalloendopeptidase activity"	GO:0004222	5	contig71265_179230	0
"metalloendopeptidase activity"	GO:0004222	5	contig60120_186654_112890_114515	0
"metalloendopeptidase activity"	GO:0004222	5	contig193894_64489	0
"metalloendopeptidase activity"	GO:0004222	5	contig64826_106738_65575	0
"metalloendopeptidase activity"	GO:0004222	5	contig112861_100291_151214	0
"metalloendopeptidase activity"	GO:0004222	5	contig105091_159253_12588_74955_205098	0
"sugar transmembrane transporter activity"	GO:0015145;GO:0051119	3	contig74519	0
"sugar transmembrane transporter activity"	GO:0015145;GO:0051119	3	contig75749	0
"sugar transmembrane transporter activity"	GO:0015145;GO:0051119	3	contig97440	0
"sugar transmembrane transporter activity"	GO:0015145;GO:0051119	3	contig99828	0
"sugar transmembrane transporter activity"	GO:0015145;GO:0051119	3	contig113018	0
"sugar transmembrane transporter activity"	GO:0015145;GO:0051119	3	contig119259	0
"sugar transmembrane transporter activity"	GO:0015145;GO:0051119	3	contig148690	0
"sugar transmembrane transporter activity"	GO:0015145;GO:0051119	3	contig173726	0
"sugar transmembrane transporter activity"	GO:0015145;GO:0051119	3	contig179441	0
"sugar transmembrane transporter activity"	GO:0015145;GO:0051119	3	contig207875	0
"sugar transmembrane transporter activity"	GO:0015145;GO:0051119	3	contig212667	0
"sugar transmembrane transporter activity"	GO:0015145;GO:0051119	3	contig218579_110228	0
"sugar transmembrane transporter activity"	GO:0015145;GO:0051119	3	contig104469	0
"sugar transmembrane transporter activity"	GO:0015145;GO:0051119	3	contig12664_14891	0
"clathrin binding"	GO:0030276	3	contig74644	0
"clathrin binding"	GO:0030276	3	contig149310	0
"clathrin binding"	GO:0030276	3	contig175820	0
"clathrin binding"	GO:0030276	3	contig108254_113304_150793	0
"clathrin binding"	GO:0030276	3	contig105369_111823	0
"clathrin binding"	GO:0030276	3	contig158010_15962_53100	0
"cation:chloride symporter activity"	GO:0008511;GO:0009674;GO:0015378;GO:0015379;GO:0015373;GO:0015377;GO:0015296	6	contig69538	0
"cation:chloride symporter activity"	GO:0008511;GO:0009674;GO:0015378;GO:0015379;GO:0015373;GO:0015377;GO:0015296	6	contig73330	0
"cation:chloride symporter activity"	GO:0008511;GO:0009674;GO:0015378;GO:0015379;GO:0015373;GO:0015377;GO:0015296	6	contig110420	0
"cation:chloride symporter activity"	GO:0008511;GO:0009674;GO:0015378;GO:0015379;GO:0015373;GO:0015377;GO:0015296	6	contig170420	0
"cation:chloride symporter activity"	GO:0008511;GO:0009674;GO:0015378;GO:0015379;GO:0015373;GO:0015377;GO:0015296	6	contig181785_178825_152014	0
"cation:chloride symporter activity"	GO:0008511;GO:0009674;GO:0015378;GO:0015379;GO:0015373;GO:0015377;GO:0015296	6	contig174689	0
"translation repressor activity"	GO:0030371	2	contig147429	0
"translation repressor activity"	GO:0030371	2	contig154825	0
"translation repressor activity"	GO:0030371	2	contig175947	0
"translation repressor activity"	GO:0030371	2	contig54512_193003	0
"translation repressor activity"	GO:0030371	2	contig283_18447_195285_23282	0
"microtubule plus-end binding"	GO:0051010	2	contig54742	0
"microtubule plus-end binding"	GO:0051010	2	contig72100	0
"microtubule plus-end binding"	GO:0051010	2	contig72591	0
"microtubule plus-end binding"	GO:0051010	2	contig145025	0
"microtubule plus-end binding"	GO:0051010	2	contig145380	0
"microtubule plus-end binding"	GO:0051010	2	contig147533	0
"microtubule plus-end binding"	GO:0051010	2	contig170527	0
"microtubule plus-end binding"	GO:0051010	2	contig203530	0
"microtubule plus-end binding"	GO:0051010	2	contig204504	0
"microtubule plus-end binding"	GO:0051010	2	contig211496	0
"microtubule plus-end binding"	GO:0051010	2	contig151045_118840_151465	0
"microtubule plus-end binding"	GO:0051010	2	contig168623_71155_76345	0
"microtubule plus-end binding"	GO:0051010	2	contig147028_22593_24389_117613_170040_111134_93806_137414	0
"microtubule plus-end binding"	GO:0051010	2	contig180399_153252	0
"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides"	GO:0016811	2	contig7775	0
"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides"	GO:0016811	2	contig55438	0
"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides"	GO:0016811	2	contig69636	0
"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides"	GO:0016811	2	contig72768	0
"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides"	GO:0016811	2	contig76482	0
"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides"	GO:0016811	2	contig76603	0
"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides"	GO:0016811	2	contig79197	0
"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides"	GO:0016811	2	contig81914	0
"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides"	GO:0016811	2	contig94316	0
"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides"	GO:0016811	2	contig105839	0
"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides"	GO:0016811	2	contig145199	0
"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides"	GO:0016811	2	contig149905	0
"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides"	GO:0016811	2	contig151289	0
"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides"	GO:0016811	2	contig159538	0
"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides"	GO:0016811	2	contig168094	0
"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides"	GO:0016811	2	contig174921	0
"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides"	GO:0016811	2	contig177362	0
"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides"	GO:0016811	2	contig186726	0.847215551608785
"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides"	GO:0016811	2	contig203588	0
"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides"	GO:0016811	2	contig204503	0
"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides"	GO:0016811	2	contig213962	0
"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides"	GO:0016811	2	contig215515	0
"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides"	GO:0016811	2	contig217684	0
"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides"	GO:0016811	2	contig208480_158368	0
"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides"	GO:0016811	2	contig168758_15520	0
"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides"	GO:0016811	2	contig189708_46513_208150	0
"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides"	GO:0016811	2	contig20596_147131	0
"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides"	GO:0016811	2	contig212837_138109	0
"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides"	GO:0016811	2	contig204265_211636	0
"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides"	GO:0016811	2	contig73354_21928_193289	0
"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides"	GO:0016811	2	contig72282_77790	0
"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides"	GO:0016811	2	contig154212_189225	0
"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides"	GO:0016811	2	contig98228_195843_100115	0
"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides"	GO:0016811	2	contig105718_156815	0
"amino acid binding"	GO:0016597	5	contig53117	0
"amino acid binding"	GO:0016597	5	contig77710	0
"amino acid binding"	GO:0016597	5	contig78495	0
"amino acid binding"	GO:0016597	5	contig104950	0
"amino acid binding"	GO:0016597	5	contig108108	0
"amino acid binding"	GO:0016597	5	contig110522	0
"amino acid binding"	GO:0016597	5	contig150605	0
"amino acid binding"	GO:0016597	5	contig150912	0
"amino acid binding"	GO:0016597	5	contig155854	0
"amino acid binding"	GO:0016597	5	contig176238	0
"amino acid binding"	GO:0016597	5	contig178269	0
"amino acid binding"	GO:0016597	5	contig180389	0
"amino acid binding"	GO:0016597	5	contig79255_211130	0
"amino acid binding"	GO:0016597	5	contig13732_77631	0
"amino acid binding"	GO:0016597	5	contig145225_106054_132094	0
"amino acid binding"	GO:0016597	5	contig119843_148312	0
"amino acid binding"	GO:0016597	5	contig52452_118960	0
"amino acid binding"	GO:0016597	5	contig153226_112600	0
"amino acid binding"	GO:0016597	5	contig115886_211736	0
"amino acid binding"	GO:0016597	5	contig97279_92738_153547	0
"protein N-terminus binding"	GO:0047485	3	contig68679	0
"protein N-terminus binding"	GO:0047485	3	contig69780	0
"protein N-terminus binding"	GO:0047485	3	contig70619	0
"protein N-terminus binding"	GO:0047485	3	contig71050	0
"protein N-terminus binding"	GO:0047485	3	contig80188	0
"protein N-terminus binding"	GO:0047485	3	contig132039	0
"protein N-terminus binding"	GO:0047485	3	contig137364	0
"protein N-terminus binding"	GO:0047485	3	contig149390	0
"protein N-terminus binding"	GO:0047485	3	contig150576	0.847264497061416
"protein N-terminus binding"	GO:0047485	3	contig150866	0
"protein N-terminus binding"	GO:0047485	3	contig151874	0
"protein N-terminus binding"	GO:0047485	3	contig152085	0
"protein N-terminus binding"	GO:0047485	3	contig153212	0
"protein N-terminus binding"	GO:0047485	3	contig153646	0
"protein N-terminus binding"	GO:0047485	3	contig169111	0
"protein N-terminus binding"	GO:0047485	3	contig169284	0
"protein N-terminus binding"	GO:0047485	3	contig176100	0
"protein N-terminus binding"	GO:0047485	3	contig204654	0
"protein N-terminus binding"	GO:0047485	3	contig210686	0
"protein N-terminus binding"	GO:0047485	3	contig152525_133323_139160	0
"protein N-terminus binding"	GO:0047485	3	contig147479_118982	0
"protein N-terminus binding"	GO:0047485	3	contig82429_176427_116623_194091_93809_179437	0
"DNA binding, bending"	GO:0008301	3	contig52141	0
"DNA binding, bending"	GO:0008301	3	contig60060	0
"DNA binding, bending"	GO:0008301	3	contig69238	0
"DNA binding, bending"	GO:0008301	3	contig99970	0
"DNA binding, bending"	GO:0008301	3	contig153085	0
"DNA binding, bending"	GO:0008301	3	contig169746	0
"DNA binding, bending"	GO:0008301	3	contig168744_218437	0
"DNA binding, bending"	GO:0008301	3	contig72496_196654_160518	0
"DNA binding, bending"	GO:0008301	3	contig151618_21017_114323	0
"DNA binding, bending"	GO:0008301	3	contig93795_119072	0
"RNA cap binding"	GO:0000339	2	contig59292	0
"RNA cap binding"	GO:0000339	2	contig104803	0.514010654917356
"RNA cap binding"	GO:0000339	2	contig110712	0
"RNA cap binding"	GO:0000339	2	contig111750	0
"RNA cap binding"	GO:0000339	2	contig114676	0
"RNA cap binding"	GO:0000339	2	contig117005	0
"RNA cap binding"	GO:0000339	2	contig147758	0
"RNA cap binding"	GO:0000339	2	contig170919	0
"RNA cap binding"	GO:0000339	2	contig177900	0
"RNA cap binding"	GO:0000339	2	contig190875	0
"RNA cap binding"	GO:0000339	2	contig195010_205830	0
"G-protein beta/gamma-subunit complex binding"	GO:0031683	2	contig73292	0
"G-protein beta/gamma-subunit complex binding"	GO:0031683	2	contig106502	0
"G-protein beta/gamma-subunit complex binding"	GO:0031683	2	contig148359	0
"G-protein beta/gamma-subunit complex binding"	GO:0031683	2	contig169349	0
"G-protein beta/gamma-subunit complex binding"	GO:0031683	2	contig176844_108494_2177_71355	0
"translation release factor activity"	GO:0003747;GO:0008079	4	contig116978	0
"translation release factor activity"	GO:0003747;GO:0008079	4	contig152892	0
"translation release factor activity"	GO:0003747;GO:0008079	4	contig180509	0
"translation release factor activity"	GO:0003747;GO:0008079	4	contig205835	0
"translation release factor activity"	GO:0003747;GO:0008079	4	contig208096	0
"translation release factor activity"	GO:0003747;GO:0008079	4	contig140680_170374	0
"phosphatidylinositol-3,4-bisphosphate binding"	GO:0043325;GO:0008574;GO:1990939	7	contig10477	0
"phosphatidylinositol-3,4-bisphosphate binding"	GO:0043325;GO:0008574;GO:1990939	7	contig52271	0
"phosphatidylinositol-3,4-bisphosphate binding"	GO:0043325;GO:0008574;GO:1990939	7	contig55191	0
"phosphatidylinositol-3,4-bisphosphate binding"	GO:0043325;GO:0008574;GO:1990939	7	contig73671	0
"phosphatidylinositol-3,4-bisphosphate binding"	GO:0043325;GO:0008574;GO:1990939	7	contig98830	0
"phosphatidylinositol-3,4-bisphosphate binding"	GO:0043325;GO:0008574;GO:1990939	7	contig148119	0
"phosphatidylinositol-3,4-bisphosphate binding"	GO:0043325;GO:0008574;GO:1990939	7	contig151933	0
"phosphatidylinositol-3,4-bisphosphate binding"	GO:0043325;GO:0008574;GO:1990939	7	contig174712	0
"phosphatidylinositol-3,4-bisphosphate binding"	GO:0043325;GO:0008574;GO:1990939	7	contig180923	0
